Gene_ID	Gene
ENSG00000250486	['FAM218A', 'C4orf39', 'FLJ31659']
ENSG00000250506	['CDK3']
ENSG00000250510	['GPR162', 'A-2', 'GRCA']
ENSG00000250565	['ATP6V1E2', 'ATP6EL2', 'ATP6V1EL2', 'MGC9341', 'VMA4', 'ATP6E1']
ENSG00000250571	['GLI4', 'HKR4', 'ZNF928']
ENSG00000250588	['IQCJ-SCHIP1']
ENSG00000250641	['MEGT1']
ENSG00000250644	['RP11-295K3.1']
ENSG00000250673	['RP11-6L6.2']
ENSG00000250709	['CCDC169-SOHLH2']
ENSG00000250722	['SEPP1']
ENSG00000250733	['C8orf17']
ENSG00000250741	['NT5C1B-RDH14']
ENSG00000250745	['USP17L20']
ENSG00000250799	['PRODH2', 'HSPOX1']
ENSG00000250844	['USP17L18']
ENSG00000250913	['USP17L23']
ENSG00000251012	['RP11-484M3.5']
ENSG00000251039	['IGKV2D-40']
ENSG00000251139	['RP11-701P16.2']
ENSG00000251184	['RP11-101E3.5']
ENSG00000251192	['ZNF674', 'MRX92', 'ZNF673B']
ENSG00000251201	['TMED7-TICAM2']
ENSG00000251209	['LINC00923']
ENSG00000251247	['ZNF345', 'HZF10']
ENSG00000251258	['RFPL4B', 'RNF211']
ENSG00000251283	['RP11-171N4.2']
ENSG00000251287	['ALG1L2']
ENSG00000251322	['SHANK3', 'SPANK-2', 'prosap2', 'KIAA1650', 'PSAP2']
ENSG00000251349	['MSANTD3-TMEFF1']
ENSG00000251357	['AP000350.10']
ENSG00000251369	['ZNF550', 'MGC41917']
ENSG00000251380	['C5orf20']
ENSG00000251493	['FOXD1', 'FKHL8', 'FREAC4']
ENSG00000251503	['APITD1-CORT']
ENSG00000251537	['RP11-385D13.1']
ENSG00000251546	['IGKV1D-39']
ENSG00000251569	['RP11-724O16.1']
ENSG00000251606	['CTD-2215E18.1']
ENSG00000251608	['OR12D1', 'OR12D1P', 'hs6M1-19']
ENSG00000251655	['PRB1', 'PM', 'PMF', 'PMS', 'PRB1M', 'PRB1L']
ENSG00000251664	['PCDHA12']
ENSG00000251692	['PTX4', 'C16orf38']
ENSG00000251695	['AC124890.1']
ENSG00000253110	['CTB-78H18.1']
ENSG00000253117	['OC90']
ENSG00000253148	['RGS21']
ENSG00000253159	['PCDHGA12']
ENSG00000253188	['TRBV6-7']
ENSG00000253206	['RP11-738G5.2']
ENSG00000253207	['RP11-67H2.1']
ENSG00000253250	['C8orf88']
ENSG00000253251	['CTC-534A2.2']
ENSG00000253276	['CCDC71L', 'C7orf74', 'FLJ36031']
ENSG00000253291	['TRBV7-7']
ENSG00000253293	['HOXA10', 'HOX1H']
ENSG00000253304	['TMEM200B', 'TTMB']
ENSG00000253305	['PCDHGB6']
ENSG00000253309	['SERPINE3']
ENSG00000253313	['C1orf210', 'MGC52423', 'TEMP']
ENSG00000253320	['KB-1507C5.2']
ENSG00000253350	['RP11-127H5.1']
ENSG00000253368	['TRNP1', 'C1orf225', 'LOC388610']
ENSG00000253379	['RP11-1102P16.1']
ENSG00000253409	['TRBV7-4']
ENSG00000253426	['RP11-10A14.4']
ENSG00000253457	['SMIM18']
ENSG00000253459	['AL139099.1']
ENSG00000253485	['PCDHGA5']
ENSG00000253506	['NACA2', 'NACAL', 'MGC71999']
ENSG00000253534	['TRBV6-8']
ENSG00000253537	['PCDHGA7']
ENSG00000253548	['PYDC2']
ENSG00000253598	['SLC10A5']
ENSG00000253626	['EIF5AL1', 'EIF5AP1', 'bA342M3.3']
ENSG00000253633	['KB-1980E6.3']
ENSG00000253649	['PRSS51']
ENSG00000253710	['ALG11', 'KIAA0266', 'CDG1P']
ENSG00000253719	['ATXN7L3B', 'lnc-SCA7']
ENSG00000253729	['PRKDC', 'HYRC', 'HYRC1', 'DNPK1', 'p350', 'DNAPK', 'XRCC7', 'DNA-PKcs', 'DNAPKc', 'DNA-PKC', 'p460']
ENSG00000253731	['PCDHGA6']
ENSG00000253767	['PCDHGA8']
ENSG00000253787	['RP11-404L6.2']
ENSG00000253797	['UTP14C', '2700066J21Rik']
ENSG00000253831	['ETV3L', 'FLJ16478']
ENSG00000253846	['PCDHGA10']
ENSG00000253857	['RP11-386G21.2']
ENSG00000253873	['PCDHGA11']
ENSG00000253896	['AC144568.2']
ENSG00000253903	['RP11-521M14.2']
ENSG00000253910	['PCDHGB2']
ENSG00000253953	['PCDHGB4']
ENSG00000253958	['CLDN23', 'CLDNL']
ENSG00000253976	['RP11-386G21.1']
ENSG00000254004	['ZNF260', 'ozrf1', 'Zfp260']
ENSG00000254019	['RP11-10J21.3']
ENSG00000254087	['LYN', 'JTK8']
ENSG00000254093	['PINX1', 'PinX1', 'LPTL', 'LPTS', 'FLJ20565', 'MGC8850', 'Gno1', 'Pxr1']
ENSG00000254106	['AC011366.3']
ENSG00000254122	['PCDHGB7']
ENSG00000254184	['TYW1B', 'RSAFD2', 'MGC87315', 'NCRNA00069', 'LINC00069']
ENSG00000254206	['NPIPB11']
ENSG00000254221	['PCDHGB1']
ENSG00000254245	['PCDHGA3']
ENSG00000254318	['C8orf87']
ENSG00000254349	['RP11-758M4.1']
ENSG00000254402	['LRRC24', 'LRRC14OS']
ENSG00000254413	['CHKB-CPT1B']
ENSG00000254415	['SIGLEC14']
ENSG00000254440	['PBOV1', 'UC28', 'UROC28']
ENSG00000254445	['HSPB2-C11orf52']
ENSG00000254462	['TMX2-CTNND1']
ENSG00000254466	['OR4D10', 'OR4D10P', 'OST711']
ENSG00000254469	['RP11-849H4.2']
ENSG00000254470	['AP5B1', 'PP1030', 'AP-5', 'DKFZp761E198']
ENSG00000254505	['CHMP4A', 'C14orf123', 'HSPC134', 'VPS32A']
ENSG00000254521	['SIGLEC12', 'SLG', 'S2V', 'Siglec-XII', 'Siglec-12', 'Siglec-L1']
ENSG00000254531	['AP001816.1']
ENSG00000254535	['PABPC4L']
ENSG00000254536	['RP11-108K14.8']
ENSG00000254550	['OMP']
ENSG00000254553	['RP1-27O5.3']
ENSG00000254585	['MAGEL2', 'NDNL1', 'nM15']
ENSG00000254598	['CSNK2A3', 'CSNK2A1P']
ENSG00000254614	['AP003068.23']
ENSG00000254636	['ARMS2', 'LOC387715', 'ARMD8']
ENSG00000254647	['INS', 'IDDM2']
ENSG00000254656	['RTL1', 'PEG11', 'Mar1', 'SIRH2', 'HUR1']
ENSG00000254658	['OR8J2', 'OR8J2P']
ENSG00000254667	['AP000783.1']
ENSG00000254673	['RP11-598P20.5']
ENSG00000254685	['FPGT', 'GFPP']
ENSG00000254706	['RP11-565P22.6']
ENSG00000254709	['IGLL5']
ENSG00000254726	['MEX3A', 'RKHD4', 'RNF162']
ENSG00000254732	['RP11-691N7.6']
ENSG00000254737	['OR10G4']
ENSG00000254772	['EEF1G', 'EF1G']
ENSG00000254788	['CKLF-CMTM1']
ENSG00000254806	['SYS1-DBNDD2']
ENSG00000254827	['SLC22A18AS', 'BWSCR1B', 'ORCTL2S', 'SLC22A1LS', 'BWR1B', 'p27-BWR1B']
ENSG00000254834	['OR5M10']
ENSG00000254852	['NPIPA2']
ENSG00000254858	['MPV17L2', 'FKSG24', 'MGC12972']
ENSG00000254870	['ATP6V1G2-DDX39B']
ENSG00000254873	['RP11-770J1.5']
ENSG00000254901	['MEF2BNB']
ENSG00000254943	['RP11-664I21.6']
ENSG00000254959	['INMT-FAM188B']
ENSG00000254979	['RP11-872D17.8']
ENSG00000254986	['DPP3']
ENSG00000254995	['STX16-NPEPL1']
ENSG00000254996	['ANKHD1-EIF4EBP3']
ENSG00000254997	['KRTAP5-9', 'KRN1', 'KRTAP5.9']
ENSG00000254999	['BRK1', 'C3orf10', 'MDS027', 'HSPC300']
ENSG00000255009	['UBTFL1', 'C11orf27']
ENSG00000255012	['OR5M1', 'OST050']
ENSG00000255038	['RP11-1167A19.2']
ENSG00000255046	['RP11-297N6.4']
ENSG00000255054	['RP1-317E23.6']
ENSG00000255062	['RP11-712L6.5']
ENSG00000255072	['PIGY', 'MGC14156']
ENSG00000255073	['ZFP91-CNTF']
ENSG00000255093	['RP11-794P6.2']
ENSG00000255095	['OR1D4', 'OR17-30']
ENSG00000255098	['RP11-481A20.11']
ENSG00000255103	['KIAA0754']
ENSG00000255104	['ZNF286A', 'ZNF286', 'KIAA1874']
ENSG00000255112	['CHMP1B', 'CHMP1.5', 'C18orf2', 'Vps46B']
ENSG00000255150	['EID3', 'FLJ25832', 'NSMCE4B', 'NSE4B']
ENSG00000255152	['MSH5-SAPCD1']
ENSG00000255168	['RP11-458D21.5']
ENSG00000255181	['CCDC166']
ENSG00000255192	['NANOGP8']
ENSG00000255221	['CARD17', 'INCA']
ENSG00000255223	['OR5M11', 'OR11-199']
ENSG00000255245	['FXYD6-FXYD2']
ENSG00000255251	['PRR23D1']
ENSG00000255275	['RP13-279N23.2']
ENSG00000255284	['AP006621.5']
ENSG00000255298	['OR8G5', 'OR8G5P', 'OR8G6']
ENSG00000255302	['EID1', 'C15orf3', 'CRI1', 'EID-1']
ENSG00000255307	['OR52B2']
ENSG00000255346	['NOX5', 'NOX5A', 'NOX5B']
ENSG00000255359	['CCDC179']
ENSG00000255374	['TAS2R43', 'T2R52']
ENSG00000255378	['PRR23D2']
ENSG00000255384	['RP11-770J1.4']
ENSG00000255394	['C8orf49']
ENSG00000255398	['HCAR3', 'GPR109B', 'HCA3', 'HM74']
ENSG00000255408	['PCDHA3']
ENSG00000255423	['EBLN2']
ENSG00000255432	['RP11-831H9.11']
ENSG00000255439	['RP11-196G11.1']
ENSG00000255468	['RP11-867G23.8']
ENSG00000255470	['RP11-113D6.6']
ENSG00000255472	['RP11-998D10.1']
ENSG00000255482	['RP11-315O6.2']
ENSG00000255501	['CARD18', 'UNQ5804', 'ICEBERG', 'pseudo-ICE']
ENSG00000255508	['MIR3654']
ENSG00000255524	['NPIPB8']
ENSG00000255526	['NEDD8-MDP1']
ENSG00000255529	['POLR2M', 'GRINL1A', 'Gdown', 'Gdown1']
ENSG00000255537	['AP000708.1']
ENSG00000255552	['LY6G6E']
ENSG00000255561	['FDXACB1', 'LOC91893', 'hCG_2033039']
ENSG00000255569	['TRAV1-1']
ENSG00000255582	['OR10G2']
ENSG00000255587	['RAB44', 'RASD3', 'RASL13', 'dJ431A14.3']
ENSG00000255622	['PCDHB17']
ENSG00000255633	['MTRNR2L9']
ENSG00000255639	['RP11-234B24.6']
ENSG00000255641	['NKG2-E']
ENSG00000255663	['RP11-212D19.4']
ENSG00000255692	['RP1-127H14.3']
ENSG00000255713	['OR4D2']
ENSG00000255730	['CTC-435M10.3']
ENSG00000255737	['AGAP2-AS1']
ENSG00000255748	['AC226150.4']
ENSG00000255767	['RP13-512J5.1']
ENSG00000255798	['RP11-817J15.3']
ENSG00000255800	['OR13C5']
ENSG00000255804	['OR6J1', 'OR6J2', 'OR6J1P']
ENSG00000255819	['KLRC4-KLRK1']
ENSG00000255823	['MTRNR2L8']
ENSG00000255833	['TIFAB']
ENSG00000255835	['RP4-559A3.7']
ENSG00000255837	['TAS2R20', 'TAS2R49', 'T2R20', 'T2R56']
ENSG00000255854	['PPIAL4B']
ENSG00000255863	['AC073610.5']
ENSG00000255872	['RP11-613M10.9']
ENSG00000255874	['LINC00346']
ENSG00000255940	['REXO1L10P']
ENSG00000255963	['PPIAL4A', 'PPIAL4', 'COAS2']
ENSG00000255974	['CYP2A6', 'CYP2A3', 'CYP2A']
ENSG00000255994	['CCDC177', 'C14orf162', 'PLPL']
ENSG00000256018	['HIST1H3G', 'H3FH', 'H3/h']
ENSG00000256029	['RP11-190A12.7']
ENSG00000256040	['PAPPA-AS1']
ENSG00000256043	['CTSO', 'CTSO1']
ENSG00000256045	['MTRNR2L10']
ENSG00000256049	['PADI6']
ENSG00000256053	['APOPT1', 'C14orf153', 'MGC2562', 'APOP-1']
ENSG00000256060	['TRAPPC2P1']
ENSG00000256061	['DYX1C1']
ENSG00000256073	['C21orf119']
ENSG00000256087	['ZNF432', 'KIAA0798']
ENSG00000256097	['LINC00696']
ENSG00000256100	['AP000721.4']
ENSG00000256162	['SMLR1']
ENSG00000256188	['TAS2R30', 'TAS2R47', 'T2R30']
ENSG00000256222	['MTRNR2L3']
ENSG00000256223	['ZNF10', 'KOX1']
ENSG00000256229	['ZNF486', 'KRBO2', 'MGC2396']
ENSG00000256235	['SMIM3', 'C5orf62', 'MSTP150', 'NID67']
ENSG00000256269	['HMBS', 'PBGD', 'UPS', 'PORC']
ENSG00000256294	['ZNF225']
ENSG00000256316	['HIST1H3F', 'H3FI', 'H3/i']
ENSG00000256349	['CTD-3074O7.11']
ENSG00000256374	['PPIAL4D']
ENSG00000256391	['SDIM1']
ENSG00000256394	['ASIC5', 'ACCN5', 'INAC', 'HINAC']
ENSG00000256407	['RP11-446E24.4']
ENSG00000256436	['TAS2R31', 'TAS2R44', 'T2R31', 'T2R53']
ENSG00000256453	['DND1', 'MGC34750', 'RBMS4']
ENSG00000256463	['SALL3', 'ZNF796']
ENSG00000256500	['RP11-73M18.2']
ENSG00000256515	['CCL3L3', 'MGC12815']
ENSG00000256525	['POLG2', 'MTPOLB', 'HP55']
ENSG00000256530	['AC019294.1']
ENSG00000256553	['TRAV1-2']
ENSG00000256566	['RP4-734P14.4']
ENSG00000256574	['OR13A1']
ENSG00000256590	['TRDV3']
ENSG00000256591	['RP11-286N22.8']
ENSG00000256618	['MTRNR2L1']
ENSG00000256632	['RP13-672B3.2']
ENSG00000256655	['TMEM75']
ENSG00000256660	['CLEC12B']
ENSG00000256671	['LIMS3L']
ENSG00000256683	['ZNF350', 'ZBRK1', 'ZFQR']
ENSG00000256713	['PGA5']
ENSG00000256715	['AL050302.1']
ENSG00000256762	['STH', 'MAPTIT']
ENSG00000256771	['ZNF253', 'ZNF411', 'BMZF-1', 'FLJ90391']
ENSG00000256797	['KLRF2', 'NKp65']
ENSG00000256812	['CAPNS2', 'MGC12536', 'MGC14804']
ENSG00000256825	['CTD-2140B24.4']
ENSG00000256861	['RP11-512M8.5']
ENSG00000256870	['SLC5A8', 'AIT']
ENSG00000256892	['MTRNR2L7']
ENSG00000256950	['RP11-87C12.2']
ENSG00000256966	['RP11-613M10.8']
ENSG00000256977	['LIMS3']
ENSG00000256980	['KHDC1L', 'RP11-257K9.7']
ENSG00000257008	['GPR142', 'PGR2']
ENSG00000257017	['HP']
ENSG00000257019	['OR13C2']
ENSG00000257028	['C15ORF37']
ENSG00000257040	['AC005477.1']
ENSG00000257046	['LST3']
ENSG00000257062	['RP11-125O5.2']
ENSG00000257065	['RP3-468K18.5']
ENSG00000257088	['PNMA6D']
ENSG00000257093	['KIAA1147', 'LCHN']
ENSG00000257103	['LSM14A', 'C19orf13', 'FAM61A', 'DKFZP434D1335', 'RAP55A', 'RAP55']
ENSG00000257108	['NHLRC4']
ENSG00000257115	['OR11H12']
ENSG00000257127	['CLLU1']
ENSG00000257138	['TAS2R38', 'T2R61']
ENSG00000257184	['RP1-170O19.20']
ENSG00000257218	['GATC', 'FLJ37000', '15E1.2', 'gatC']
ENSG00000257230	['RP11-272B17.2']
ENSG00000257242	['C12orf79']
ENSG00000257315	['ZBED6']
ENSG00000257327	['RP11-650K20.3']
ENSG00000257335	['MGAM']
ENSG00000257355	['CTD-2006C1.10']
ENSG00000257365	['FNTB', 'FPTB']
ENSG00000257390	['RP11-762I7.5']
ENSG00000257411	['RP11-603J24.9']
ENSG00000257446	['ZNF878']
ENSG00000257482	['ZNF727', 'ZNF727P']
ENSG00000257529	['RPL36A-HNRNPH2']
ENSG00000257545	['RP11-144F15.1']
ENSG00000257591	['ZNF625']
ENSG00000257594	['GALNT4', 'GalNAc-T4']
ENSG00000257599	['OVCH1-AS1']
ENSG00000257704	['PRR24']
ENSG00000257726	['RP11-116D17.1']
ENSG00000257727	['CNPY2', 'TMEM4', 'HP10390', 'ZSIG9', 'Cnpy2']
ENSG00000257743	['RP11-1220K2.2']
ENSG00000257767	['RP11-162P23.2']
ENSG00000257860	['RP11-552I14.1']
ENSG00000257921	['RP11-571M6.15']
ENSG00000257923	['CUX1', 'CUTL1', 'CDP', 'CDP1', 'CUX', 'CUT', 'Clox', 'CDP/Cut', 'CDP/Cux', 'Cux/CDP', 'GOLIM6']
ENSG00000257949	['TEN1', 'C17orf106', 'FLJ39785']
ENSG00000257950	['P2RX5-TAX1BP3']
ENSG00000257955	['RP1-228P16.5']
ENSG00000257962	['RP11-219B4.6']
ENSG00000257987	['LINC00935']
ENSG00000258052	['AC025263.3']
ENSG00000258053	['CTD-2021H9.3']
ENSG00000258064	['RP11-293I14.2']
ENSG00000258083	['OR9A4']
ENSG00000258130	['RP11-347C12.3']
ENSG00000258150	['RP11-345J4.3']
ENSG00000258223	['PRSS58', 'TRYX3']
ENSG00000258227	['CLEC5A', 'CLECSF5', 'MDL-1']
ENSG00000258231	['RP11-362K2.2']
ENSG00000258247	['RP11-167N24.6']
ENSG00000258256	['RP11-219B4.5']
ENSG00000258289	['CHURC1', 'C14orf52', 'My015', 'FLJ33064']
ENSG00000258292	['RP11-536G4.1']
ENSG00000258311	['RP11-644F5.10']
ENSG00000258315	['C17orf49', 'MGC49942', 'BAP18']
ENSG00000258365	['RP11-1105G2.3']
ENSG00000258366	['RTEL1', 'C20orf41', 'bK3184A7.3', 'NHL', 'DKFZP434C013', 'KIAA1088', 'RTEL']
ENSG00000258386	['RP11-187E13.2']
ENSG00000258388	['PPT2-EGFL8']
ENSG00000258389	['DUX4']
ENSG00000258405	['ZNF578', 'FLJ31384']
ENSG00000258429	['PDF']
ENSG00000258436	['RNASE12']
ENSG00000258453	['OR11H2', 'OR11H2P', 'OR11H8P', 'C14orf15']
ENSG00000258466	['RP11-1012A1.4']
ENSG00000258472	['RP11-192H23.4']
ENSG00000258474	['RP11-187E13.1']
ENSG00000258484	['SPESP1', 'SP-ESP']
ENSG00000258512	['RP11-796G6.2']
ENSG00000258539	['RP11-12J10.3']
ENSG00000258555	['SPECC1L-ADORA2A']
ENSG00000258572	['RP11-1070N10.3']
ENSG00000258588	['TRIM6-TRIM34']
ENSG00000258643	['BCL2L2-PABPN1']
ENSG00000258653	['RP5-1021I20.4']
ENSG00000258659	['TRIM34', 'RNF21']
ENSG00000258664	['IFRG15']
ENSG00000258674	['CTC-260F20.3']
ENSG00000258677	['RP11-463D19.2']
ENSG00000258691	['RP11-404P21.8']
ENSG00000258697	['DUX4L6']
ENSG00000258708	['SLC25A21-AS1']
ENSG00000258713	['C20orf141', 'dJ860F19.4']
ENSG00000258729	['DKFZP434O1614']
ENSG00000258740	['RP11-293M10.1']
ENSG00000258744	['RP11-80A15.1']
ENSG00000258755	['DUX4L7']
ENSG00000258792	['RP11-944C7.1']
ENSG00000258804	['RP11-322L20.1']
ENSG00000258806	['OR11H7', 'OR11H7P']
ENSG00000258817	['OR4C13']
ENSG00000258818	['RNASE4']
ENSG00000258830	['RP11-123K3.4']
ENSG00000258834	['DUX4L4']
ENSG00000258838	['ERCC6-PGBD3']
ENSG00000258839	['MC1R', 'MSH-R']
ENSG00000258847	['CTD-2014B16.3']
ENSG00000258864	['CTC-554D6.1']
ENSG00000258869	['RP11-204N11.1']
ENSG00000258873	['DUXA']
ENSG00000258875	['CTD-2547L24.3']
ENSG00000258881	['AC007040.11']
ENSG00000258890	['CEP95', 'CCDC45', 'DKFZp667E1824']
ENSG00000258928	['RP11-463J10.2']
ENSG00000258941	['RP11-407N17.3']
ENSG00000258945	['RP11-497E19.2']
ENSG00000258973	['RP11-934B9.3']
ENSG00000258984	['UBE2F-SCLY']
ENSG00000258986	['TMEM179', 'C14orf90', 'FLJ42486', 'TMEM179A']
ENSG00000258987	['RP11-131H24.4']
ENSG00000258989	['RP11-47I22.4']
ENSG00000258992	['TSPY1', 'TSPY', 'CT78']
ENSG00000259003	['AE000662.92']
ENSG00000259009	['TPRX2P']
ENSG00000259024	['TVP23C-CDRT4']
ENSG00000259030	['FPGT-TNNI3K']
ENSG00000259034	['DUX4L3']
ENSG00000259040	['BLOC1S5-TXNDC5']
ENSG00000259063	['DUX4L5']
ENSG00000259066	['RP11-371E8.4']
ENSG00000259075	['POC1B-GALNT4']
ENSG00000259092	['TRAV30']
ENSG00000259112	['NDUFC2-KCTD14']
ENSG00000259120	['SMIM6', 'C17orf110']
ENSG00000259128	['DUX4L2']
ENSG00000259132	['RP11-298I3.5']
ENSG00000259133	['RP11-1085N6.3']
ENSG00000259164	['RP11-463C8.4']
ENSG00000259171	['AL163636.6']
ENSG00000259202	['RP11-342M21.2']
ENSG00000259207	['ITGB3', 'GP3A', 'CD61', 'GPIIIa']
ENSG00000259224	['SLC35G6', 'TMEM21B', 'AMAC1L3']
ENSG00000259243	['GOLGA6L19']
ENSG00000259261	['IGHV4OR15-8']
ENSG00000259288	['RP11-133K1.2']
ENSG00000259303	['IGHV2OR16-5']
ENSG00000259305	['ZHX1-C8ORF76']
ENSG00000259316	['CTD-2116N17.1']
ENSG00000259332	['ST20-MTHFS']
ENSG00000259363	['CTD-2054N24.2']
ENSG00000259371	['RP11-468E2.6']
ENSG00000259384	['GH1', 'GH-N', 'GHN', 'GH', 'hGH-N']
ENSG00000259399	['TGIF2-C20orf24']
ENSG00000259431	['THTPA', 'THTPASE']
ENSG00000259455	['RP11-467N20.5']
ENSG00000259458	['RP11-625H11.1']
ENSG00000259471	['RP11-321F6.1']
ENSG00000259490	['IGHV3OR15-7']
ENSG00000259494	['MRPL46', 'C15orf4', 'LIECG2', 'P2ECSL']
ENSG00000259495	['RP11-210M15.2']
ENSG00000259511	['UBE2Q2L']
ENSG00000259517	['RP11-324D17.1']
ENSG00000259518	['RP11-597K23.2']
ENSG00000259522	['RP11-468E2.2']
ENSG00000259529	['RP11-468E2.4']
ENSG00000259571	['BLID', 'BRCC2']
ENSG00000259642	['C15orf37']
ENSG00000259649	['RP11-351M8.1']
ENSG00000259658	['RP11-89K11.1']
ENSG00000259680	['RP11-812E19.9']
ENSG00000259752	['FKSG62']
ENSG00000259784	['ATP6C']
ENSG00000259803	['SLC22A31']
ENSG00000259900	['RP11-343C2.7']
ENSG00000260001	['TGFBR3L']
ENSG00000260007	['RP11-315D16.2']
ENSG00000260027	['HOXB7', 'HOX2C']
ENSG00000260092	['RP11-77K12.7']
ENSG00000260170	['RP11-96O20.4']
ENSG00000260230	['FRRS1L', 'C9orf4', 'CG-6']
ENSG00000260234	['RP11-166N6.3']
ENSG00000260238	['PMF1-BGLAP']
ENSG00000260240	['RP11-105C20.2']
ENSG00000260259	['RP11-368I7.4']
ENSG00000260272	['RP11-20I23.1']
ENSG00000260286	['C6orf229']
ENSG00000260300	['RP11-505K9.4']
ENSG00000260342	['RP11-1035H13.3']
ENSG00000260362	['RP11-297M9.1']
ENSG00000260371	['RP11-343C2.9']
ENSG00000260415	['AC068987.1']
ENSG00000260456	['C16orf95']
ENSG00000260537	['RP11-529K1.3']
ENSG00000260548	['RP6-24A23.6']
ENSG00000260836	['RP11-152F13.10']
ENSG00000260851	['RP11-403P17.5']
ENSG00000260861	['RP4-576H24.4']
ENSG00000260869	['AC002310.13']
ENSG00000260903	['XKR7', 'C20orf159', 'dJ310O13.4']
ENSG00000260914	['RP11-343C2.11']
ENSG00000260916	['CCPG1', 'KIAA1254', 'CPR8']
ENSG00000260970	['RP11-295D22.1']
ENSG00000261052	['SULT1A3', 'STM', 'TL-PST']
ENSG00000261086	['RP11-379H8.1']
ENSG00000261115	['TMEM178B', 'DKFZp547G036']
ENSG00000261130	['RP11-1021N1.1']
ENSG00000261147	['RP11-697E2.6']
ENSG00000261190	['C16orf97']
ENSG00000261210	['CLEC19A']
ENSG00000261221	['ZNF865']
ENSG00000261247	['GOLGA8T']
ENSG00000261272	['MUC22', 'PBMUCL1']
ENSG00000261359	['C16orf98']
ENSG00000261427	['CTD-2349B8.1']
ENSG00000261509	['TP53TG3B']
ENSG00000261514	['RP11-527L4.2']
ENSG00000261567	['RP11-680G10.1']
ENSG00000261594	['TPBGL']
ENSG00000261603	['PRSS46']
ENSG00000261609	['GAN', 'GAN1', 'KLHL16']
ENSG00000261611	['AC010547.9']
ENSG00000261652	['C15orf65', 'FLJ27352']
ENSG00000261667	['RP11-520P18.5']
ENSG00000261701	['HPR']
ENSG00000261717	['RP11-77K12.1']
ENSG00000261732	['LA16c-431H6.6']
ENSG00000261739	['GOLGA8S']
ENSG00000261740	['RP11-345J4.5']
ENSG00000261787	['TCF24', 'bHLHa25']
ENSG00000261794	['GOLGA8H', 'GOLGA6L11']
ENSG00000261796	['ISY1-RAB43']
ENSG00000261812	['TUBB8P7']
ENSG00000261833	['RP11-58C22.1']
ENSG00000261857	['MIA', 'CD-RAP']
ENSG00000261884	['CTC-479C5.12']
ENSG00000261915	['RP11-542C16.2']
ENSG00000261934	['PCDHGA9']
ENSG00000261949	['GFY', 'Goofy']
ENSG00000262003	['RP11-676J12.7']
ENSG00000262039	['RP11-81K2.1']
ENSG00000262085	['OR1P1', 'OR1P1P', 'OR17-208']
ENSG00000262180	['OCLM']
ENSG00000262209	['PCDHGB3']
ENSG00000262246	['CORO7', 'FLJ22021']
ENSG00000262302	['RP1-4G17.5']
ENSG00000262481	['C17orf61-PLSCR3']
ENSG00000262484	['CCER2']
ENSG00000262526	['CTD-2545G14.7']
ENSG00000262543	['RP3-422G23.4']
ENSG00000262560	['RP11-296A16.1']
ENSG00000262576	['PCDHGA4']
ENSG00000262601	['CTC-786C10.1']
ENSG00000262628	['OR1D5', 'OR17-31']
ENSG00000262633	['RP11-156P1.2']
ENSG00000262664	['OVCA2']
ENSG00000262730	['RP11-1099M24.7']
ENSG00000262814	['MRPL12', 'RPML12', 'MRPL7/L12', 'MRPL7']
ENSG00000262874	['C19orf84']
ENSG00000263002	['ZNF234', 'ZNF269', 'HZF4']
ENSG00000263020	['CSNK2B-LY6G5B-1181']
ENSG00000263053	['RP11-1055B8.6']
ENSG00000263155	['MYZAP', 'MYOZAP', 'Gup', 'Gup1']
ENSG00000263264	['CTB-133G6.1']
ENSG00000263417	['GTSCR1']
ENSG00000263563	['UBBP4']
ENSG00000263588	['RP11-595B24.2']
ENSG00000263620	['RP11-599B13.6']
ENSG00000263711	['RP11-169F17.1']
ENSG00000263809	['RP11-849F2.7']
ENSG00000263812	['LINC00908']
ENSG00000264116	['RP11-321M21.3']
ENSG00000264187	['RP11-45M22.4']
ENSG00000264194	['AC000003.2']
ENSG00000264278	['RP11-162A12.2']
ENSG00000264324	['RP11-287D1.3']
ENSG00000264364	['DYNLL2', 'MGC17810', 'Dlc2', 'DNCL1B', 'RSPH22']
ENSG00000264424	['MYH4', 'MYH2B', 'MyHC-2B', 'MyHC-IIb']
ENSG00000264472	['RP11-861L17.3']
ENSG00000264545	['RP11-145E5.5']
ENSG00000265096	['C1QTNF1-AS1']
ENSG00000265118	['CTD-2370N5.3']
ENSG00000265303	['CTD-2510F5.6']
ENSG00000265352	['RP11-723G8.2']
ENSG00000265590	['AP000275.65', 'C21orf59']
ENSG00000265629	['AC011897.1']
ENSG00000265681	['RPL17', 'rpL23', 'L17']
ENSG00000265690	['RP11-5A19.5']
ENSG00000265817	['FSBP']
ENSG00000265818	['EEF1E1-BLOC1S5']
ENSG00000265944	['C18orf64']
ENSG00000266076	['CTD-2535L24.2']
ENSG00000266086	['RP11-159D12.5']
ENSG00000266118	['RP11-507M3.1']
ENSG00000266173	['STRADA', 'NY-BR-96', 'LYK5', 'Stlk', 'STRAD']
ENSG00000266202	['RP1-66C13.4']
ENSG00000266208	['CTD-2267D19.3']
ENSG00000266258	['RP11-41O4.1']
ENSG00000266302	['RP11-219A15.1']
ENSG00000266614	['RP11-94B19.4']
ENSG00000266714	['MYO15B', 'MYO15BP']
ENSG00000266728	['AC015688.3']
